,ID,RA (J2000),Dec (J2000),UT Date,Mag,images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification,Survey,tag
5023,CSS081118:041139+232220,62.91078,23.37229,20081118.36,15.5,811181230214118218,no,18218,yes,2016-11-08,18218,no,,,CSS,8
5024,CSS081118:025315+200613,43.31195,20.103679999999997,20081118.15,18.97,811181210154107320,yes,7320,yes,2016-10-28,7320,no,,,CSS,8
5025,CSS081117:113951+455818,174.9608,45.97172,20081117.47,15.24,811171460444111078,yes,11078,yes,2016-05-30,11078,no,,,CSS,8
5026,CSS081107:231105+342511,347.77211,34.41965,20081107.21,17.03,811071351034109903,yes,9903,yes,2016-11-08,9903,no,,,CSS,8
5027,CSS081107:223235+304105,338.14767,30.684720000000002,20081107.17,18.8,811071291074150670,yes,50670,yes,2016-11-07,50670,no,,,CSS,8
5028,CSS081107:033556+191119,53.98246999999999,19.18863,20081107.3,16.25,811071180194133574,no,33574,yes,2016-11-09,33574,no,,,CSS,8
5029,CSS081107:033104+172540,52.76843,17.4278,20081107.3,15.58,811071180194106816,yes,6816,yes,2016-11-09,6816,no,,,CSS,8
5030,CSS081107:031931+190319,49.8809,19.05529,20081107.3,19.71,811071180184131656,yes,31656,yes,2016-11-09,31656,no,,,CSS,8
5031,CSS081107:091454+113402,138.72326999999999,11.567169999999999,20081107.48,15.96,811071120494103889,yes,3889,yes,2016-11-09,3889,no,,,CSS,8
5032,CSS081107:230849+090454,347.20523,9.0818,20081107.09,19.58,811071091234107553,yes,7553,yes,2016-11-05,7553,no,,,CSS,8
5033,CSS081106:091244+095548,138.18178,9.929960000000001,20081106.46,16.7,811061090494119448,yes,19448,yes,2016-11-09,19448,no,,,CSS,8
5034,CSS081106:231928-034018,349.8676,-3.67176,20081106.12,19.43,811060041254125774,yes,25774,yes,2016-11-07,25774,no,,,CSS,8
5035,CSS081104:023839+163700,39.662209999999995,16.61665,20081104.19,15.47,811041150144132384,no,32384,yes,2016-11-09,32384,no,,,CSS,8
5036,CSS081104:020655+153430,31.72743,15.57502,20081104.16,20.03,811041150114118891,yes,18891,yes,2016-11-09,18891,no,,,CSS,8
5037,CSS081103:043926+090832,69.8592,9.1421,20081103.38,18.82,811031090254112665,yes,12665,yes,2016-11-08,12665,no,,,CSS,8
5038,CSS081102:004500+222708,11.25127,22.45222,20081102.15,17.85,811021210044141173,yes,41173,yes,2016-11-05,41173,no,,,CSS,8
5039,CSS081102:022237-090760,35.652770000000004,-9.1333,20081102.3,19.39,811020090134124727,yes,24727,yes,2016-11-08,24727,no,,,CSS,8
5040,CSS081101:031913+223844,49.804159999999996,22.64555,20081101.26,19.38,811011230174101721,no,1721,yes,2016-11-09,1721,no,,,CSS,8
5041,CSS081101:230136+095419,345.40035,9.90522,20081101.13,19.1,811011091224121981,yes,21981,no,2016-11-06,21981,no,,,CSS,8
5042,CSS081031:014503+375633,26.263720000000003,37.94255,20081031.39,13.09,810311380084125884,no,25884,no,2016-10-27,25884,no,,,CSS,8
5043,CSS081031:022411+355919,36.0477,35.98851,20081031.38,16.17,810311350114142207,no,42207,yes,2016-11-06,42207,no,,,CSS,8
5044,CSS081031:233328+330500,353.36781,33.0833,20081031.15,19.65,810311321084143179,yes,43179,yes,2016-11-07,43179,no,,,CSS,8
5045,CSS081031:030729+324306,46.87011,32.71847,20081031.36,17.65,810311320154134708,no,34708,yes,2016-11-06,34708,no,,,CSS,8
5046,CSS081031:024517+333126,41.32185,33.52381,20081031.31,15.2,810311320134149051,no,49051,no,2016-11-06,49051,no,,,CSS,8
5047,CSS081031:015232+332752,28.13212,33.46444,20081031.28,19.57,810311320094143660,yes,43660,yes,2016-11-06,43660,no,,,CSS,8
5048,CSS081031:013628+311031,24.11572,31.17523,20081031.28,19.71,810311320084103560,yes,3560,yes,2016-10-27,3560,no,,,CSS,8
5049,CSS081031:102654+302224,156.72365,30.3732,20081031.49,19.27,810311290504123436,yes,23436,yes,2016-04-14,23436,no,,,CSS,8
5050,CSS081031:102441+294903,156.16919,29.817390000000003,20081031.49,20.23,810311290504117895,yes,17895,yes,2016-04-14,17895,no,,,CSS,8
5051,CSS081031:023228+300051,38.11492,30.014129999999998,20081031.3,19.44,810311290124131194,yes,31194,yes,2016-11-06,31194,no,,,CSS,8
5052,CSS081031:013330+302834,23.37623,30.475990000000003,20081031.28,19.49,810311290084135985,yes,35985,yes,2016-10-27,35985,no,,,CSS,8
5053,CSS081031:003500+273620,8.74985,27.60554,20081031.26,18.22,810311260034134479,no,34479,yes,2016-11-05,34479,no,,,CSS,8
5054,CSS081030:035035+353247,57.6453,35.54637,20081030.36,16.48,810301350174147763,yes,47763,yes,2016-11-06,47763,no,,,CSS,8
5055,CSS081030:100500+142250,151.25112,14.38052,20081030.49,18.26,810301150534104873,yes,4873,yes,2016-06-05,4873,no,,,CSS,8
5056,CSS081030:011341+044718,18.42286,4.78832,20081030.19,17.78,810301040074123661,yes,23661,yes,2016-11-06,23661,no,,,CSS,8
5057,CSS081030:234319+011254,355.82842,1.21497,20081030.16,19.87,810301011274114466,yes,14466,yes,2016-11-07,14466,no,,,CSS,8
5058,CSS081030:042434+001419,66.14233,0.23856999999999998,20081030.33,16.5,810301010244104094,yes,4094,yes,2016-11-07,4094,no,,,CSS,8
5059,CSS081030:223558-160556,338.99313,-16.09889,20081030.09,19.02,810300151174110520,no,10520,yes,2016-11-04,10520,no,,,CSS,8
5060,CSS081030:204916-031733,312.31849,-3.29261,20081030.12,17.28,810300041124157921,yes,57921,yes,2016-10-30,57921,no,,,CSS,8
5061,CSS081030:024520-025628,41.331990000000005,-2.94107,20081030.26,16.73,810300040154130307,yes,30307,yes,2016-11-07,30307,no,,,CSS,8
5062,CSS081030:044633-000925,71.63772,-0.15707000000000002,20081030.33,19.23,810300010264148134,yes,48134,yes,2016-10-22,48134,no,,,CSS,8
5063,CSS081030:043655-002136,69.22998,-0.3599,20081030.33,18.04,810300010254139634,yes,39634,yes,2016-10-22,39634,no,,,CSS,8
5064,CSS081029:011119-135118,17.828020000000002,-13.85491,20081029.24,19.59,810290120074102963,no,2963,no,2016-11-04,2963,no,,,CSS,8
5065,CSS081029:224824-092059,342.0986,-9.34962,20081029.15,17.35,810290091214126815,yes,26815,no,2016-11-04,26815,no,,,CSS,8
5066,CSS081029:224444-030851,341.18203,-3.1475299999999997,20081029.18,18.49,810290041224133176,yes,33176,yes,2016-10-18,33176,no,,,CSS,8
5067,CSS081028:084321+375334,130.83934,37.89281,20081028.45,19.42,810281380384119044,yes,19044,no,2016-11-10,19044,no,,,CSS,8
5068,CSS081028:001654+351902,4.2246,35.31716,20081028.26,20.16,810281350024129850,yes,29850,no,2016-11-05,29850,no,,,CSS,8
5069,CSS081028:213025-025918,322.60263,-2.9882400000000002,20081028.1,12.92,810280041154254954,yes,54954,no,2016-11-01,54954,no,,,CSS,8
5070,CSS081027:233819-120054,354.57763,-12.01506,20081027.18,18.63,810270121254127247,no,27247,yes,2016-11-07,27247,no,,,CSS,8
5071,CSS081027:052455-084726,81.22962,-8.79055,20081027.38,18.61,810270090294148659,no,48659,yes,2016-11-08,48659,no,,,CSS,8
5072,CSS081027:052035-085814,80.14586,-8.97069,20081027.38,17.82,810270090294145633,no,45633,yes,2016-11-08,45633,no,,,CSS,8
5073,CSS081026:023839+355648,39.66294,35.94676,20081026.35,14.14,810261350124145648,no,45648,yes,2016-11-06,45648,no,,,CSS,8
5074,CSS081026:015321+340857,28.33955,34.149029999999996,20081026.34,16.35,810261350094107353,no,7353,yes,2016-11-06,7353,no,,,CSS,8
5075,CSS081026:031011-105656,47.543859999999995,-10.94897,20081026.3,19.97,810260090174106215,no,6215,yes,2016-10-21,6215,no,,,CSS,8
5076,CSS081025:080514+405025,121.30776999999999,40.84016,20081025.41,18.73,810251400344125487,yes,25487,yes,2016-11-02,25487,no,,,CSS,8
5077,CSS081025:034206+323707,55.52655,32.61874,20081025.37,17.66,810251320174127987,no,27987,yes,2016-11-06,27987,no,,,CSS,8
5078,CSS081025:033248+323057,53.200309999999995,32.515840000000004,20081025.37,18.87,810251320174125751,no,25751,yes,2016-11-06,25751,no,,,CSS,8
5079,CSS081025:020848+284946,32.19968,28.8295,20081025.35,19.95,810251290114110356,yes,10356,yes,2016-11-06,10356,no,,,CSS,8
5080,CSS081025:032912+125018,52.30106,12.838239999999999,20081025.3,16.9,810251120194119274,yes,19274,yes,2016-11-09,19274,no,,,CSS,8
5081,CSS081025:231456+085440,348.7335,8.911,20081025.16,18.75,810251091244106751,yes,6751,yes,2016-11-05,6751,no,,,CSS,8
5082,CSS081025:222607+073826,336.53097,7.6405899999999995,20081025.08,20.29,810251071194131669,yes,31669,yes,2016-10-23,31669,no,,,CSS,8
5083,CSS081025:105835+054706,164.64614,5.7851,20081025.5,15.73,810251070594102293,yes,2293,yes,2016-11-05,2293,no,,,CSS,8
5084,CSS081024:011134+275922,17.89353,27.98938,20081024.33,19.66,810241260064139598,yes,39598,no,2016-10-27,39598,no,,,CSS,8
5085,CSS081024:015033+214733,27.63897,21.792460000000002,20081024.29,19.4,810241210104130119,yes,30119,no,2016-11-07,30119,no,,,CSS,8
5086,CSS081024:004518+185349,11.32644,18.897070000000003,20081024.28,16.82,810241180044126382,yes,26382,no,2016-11-05,26382,no,,,CSS,8
5087,CSS081024:040141+080008,60.420559999999995,8.00216,20081024.43,15.41,810241070224132530,no,32530,no,2016-11-08,32530,no,,,CSS,8
5088,CSS081010:172929+201808,262.37127000000004,20.3023,20081010.08,17.76,810101210894113941,yes,13941,yes,2016-10-30,13941,no,,,CSS,8
5089,CSS081010:031028-205922,47.61465,-20.989539999999998,20081010.33,18.44,810100210174114826,no,14826,yes,2016-10-11,14826,no,,,CSS,8
5090,CSS081010:035324-164250,58.34945,-16.71395,20081010.37,18.23,810100150214102987,no,2987,no,2016-11-07,2987,no,,,CSS,8
5091,CSS081009:155431+365043,238.62739,36.84519,20081009.08,17.06,810091380694101766,yes,1766,yes,2016-07-14,1766,no,,,CSS,8
5092,CSS081009:043444+030616,68.68516,3.10445,20081009.48,18.77,810091040254104995,no,4995,yes,2016-11-07,4995,no,,,CSS,8
5093,CSS081009:012523-181020,21.34599,-18.172279999999997,20081009.28,16.32,810090180084119813,no,19813,no,2016-11-07,19813,no,,,CSS,8
5094,CSS081009:002151-163204,5.46414,-16.53438,20081009.21,18.96,810090150024205441,yes,5441,yes,2016-11-04,5441,no,,,CSS,8
5095,CSS081007:040636+292409,61.65133,29.40261,20081007.46,19.46,810071290204126157,no,26157,yes,2016-11-06,26157,no,,,CSS,8
5096,CSS081007:034641+290837,56.66883000000001,29.14357,20081007.46,19.11,810071290184121966,no,21966,yes,2016-11-06,21966,no,,,CSS,8
5097,CSS081007:035727+175657,59.360459999999996,17.949170000000002,20081007.41,19.69,810071180214117212,yes,17212,yes,2016-10-29,17212,no,,,CSS,8
5098,CSS081007:033119+152656,52.831019999999995,15.448939999999999,20081007.41,19.26,810071150194119239,yes,19239,yes,2016-11-09,19239,no,,,CSS,8
5099,CSS081007:030559+054715,46.49395,5.78749,20081007.38,15.85,810071070174103058,yes,3058,yes,2016-11-09,3058,no,,,CSS,8
5100,CSS081006:034804+262333,57.01614,26.39255,20081006.44,19.87,810061260194125870,no,25870,no,2016-11-06,25870,no,,,CSS,8
5101,CSS081006:030721+262153,46.83854,26.3646,20081006.44,18.23,810061260164118653,yes,18653,yes,2016-11-06,18653,no,,,CSS,8
5102,CSS081006:035721+244052,59.33605,24.68101,20081006.44,19.57,810061230204149981,no,49981,yes,2016-10-21,49981,no,,,CSS,8
5103,CSS081002:071648+354316,109.19858,35.72104,20081002.44,16.95,810021350334149473,no,49473,yes,2016-10-29,49473,no,,,CSS,8
5104,CSS081002:233906-151030,354.77582,-15.17508,20081002.27,19.3,810020151234124150,no,24150,yes,2016-11-07,24150,no,,,CSS,8
5105,CSS081001:015422-061627,28.591759999999997,-6.27407,20081001.34,18.34,810010070114130714,yes,30714,no,2016-11-07,30714,no,,,CSS,8
5106,CSS081001:003705-060939,9.26988,-6.16089,20081001.29,19.74,810010070044133087,yes,33087,yes,2016-11-06,33087,no,,,CSS,8
5107,CSS081001:011734-031424,19.39286,-3.2401299999999997,20081001.29,19.25,810010040074127984,yes,27984,no,2016-11-06,27984,no,,,CSS,8
5108,CSS080930:232619+282650,351.58092999999997,28.4472,20080930.24,17.15,809301291114104865,yes,4865,yes,2016-11-07,4865,no,,,CSS,8
5109,CSS080930:020344+304238,30.93447,30.7106,20080930.4,17.57,809301290104145043,yes,45043,yes,2016-11-06,45043,no,,,CSS,8
5110,CSS080930:013239+302922,23.16395,30.48945,20080930.4,19.7,809301290084140240,yes,40240,no,2016-10-27,40240,no,,,CSS,8
5111,CSS080930:022409+264010,36.0369,26.669520000000002,20080930.38,18.63,809301260124122345,yes,22345,no,2016-11-06,22345,no,,,CSS,8
5112,CSS080930:010947+221513,17.44751,22.25355,20080930.29,19.41,809301210064140058,yes,40058,no,2016-11-06,40058,no,,,CSS,8
5113,CSS080929:034055+124621,55.22793000000001,12.77258,20080929.43,19.7,809291120204122005,no,22005,yes,2016-11-09,22005,no,,,CSS,8
5114,CSS080929:043020+095318,67.58310999999999,9.88828,20080929.44,15.44,809291090244127420,yes,27420,yes,2016-11-08,27420,no,,,CSS,8
5115,CSS080929:214327-184025,325.86252,-18.67351,20080929.2,18.2,809290181124120724,no,20724,no,2016-10-22,20724,no,,,CSS,8
5116,CSS080929:214512-122040,326.29915,-12.344510000000001,20080929.24,19.84,809290121154131085,no,31085,yes,2016-11-01,31085,no,,,CSS,8
5117,CSS080928:232827+151752,352.1134,15.297889999999999,20080928.31,18.69,809281151224118206,yes,18206,yes,2016-11-05,18206,no,,,CSS,8
5118,CSS080928:160837+041627,242.15512,4.2740800000000005,20080928.1,17.7,809281040874127913,yes,27913,yes,2016-09-02,27913,no,,,CSS,8
5119,CSS080928:044026-123747,70.10755999999999,-12.62969,20080928.47,19.32,809280120254121317,no,21317,no,2016-10-22,21317,no,,,CSS,8
5120,CSS080927:025621-121855,44.08858,-12.31528,20080927.41,19.44,809270120164124439,no,24439,no,2016-11-08,24439,no,,,CSS,8
5121,CSS080927:212522-102627,321.34064,-10.44095,20080927.14,18.14,809270091144116516,no,16516,yes,2016-10-18,16516,no,,,CSS,8
5122,CSS080924:233423+391423,353.59666,39.23966,20080924.16,19.78,809241381024159941,no,59941,yes,2016-11-08,59941,no,,,CSS,8
5123,CSS080924:001355+364346,3.4778,36.72935,20080924.19,19.92,809241380024102601,no,2601,no,2016-11-05,2601,no,,,CSS,8
5124,CSS080924:022609+363453,36.53685,36.58144,20080924.29,18.52,809241350114161843,no,61843,yes,2016-11-06,61843,no,,,CSS,8
5125,CSS080924:011158+351724,17.99,35.290079999999996,20080924.26,14.41,809241350064130912,yes,30912,yes,2016-10-27,30912,no,,,CSS,8
5126,CSS080924:002431+363534,6.13071,36.59265,20080924.19,20.12,809241350024154740,yes,54740,no,2016-11-05,54740,no,,,CSS,8
5127,CSS080924:013350+311802,23.4569,31.300459999999998,20080924.26,19.91,809241320084106648,yes,6648,no,2016-10-27,6648,no,,,CSS,8
5128,CSS080924:044524+182425,71.34998,18.40696,20080924.44,17.87,809241180254136296,no,36296,yes,2016-11-10,36296,no,,,CSS,8
5129,CSS080924:040630+145214,61.622969999999995,14.87052,20080924.4,17.74,809241150224113744,yes,13744,yes,2016-11-02,13744,no,,,CSS,8
5130,CSS080924:032101+152210,50.25253,15.36951,20080924.4,20.25,809241150184119649,no,19649,no,2016-11-09,19649,no,,,CSS,8
5131,CSS080924:031827+135424,49.61385,13.90656,20080924.39,19.49,809241120184135600,no,35600,no,2016-11-09,35600,no,,,CSS,8
5132,CSS080924:030409+130127,46.037459999999996,13.024289999999999,20080924.39,19.25,809241120174124977,no,24977,no,2016-11-09,24977,no,,,CSS,8
5133,CSS080923:012133+294114,20.38666,29.687309999999997,20080923.22,18.82,809231290074123293,yes,23293,yes,2016-10-27,23293,no,,,CSS,8
5134,CSS080923:005911+270037,14.79455,27.010209999999997,20080923.22,18.88,809231260054127186,yes,27186,yes,2016-10-28,27186,no,,,CSS,8
5135,CSS080923:230115+224111,345.31417999999996,22.68647,20080923.15,16.81,809231231144103023,yes,3023,yes,2016-11-05,3023,no,,,CSS,8
5136,CSS080923:024916+233638,42.31609,23.61044,20080923.31,19.7,809231230144114335,no,14335,no,2016-11-05,14335,no,,,CSS,8
5137,CSS080923:021134+235250,32.8916,23.88045,20080923.32,17.99,809231230114122872,yes,22872,yes,2016-11-07,22872,no,,,CSS,8
5138,CSS080923:021351+231549,33.46392,23.26361,20080923.32,20.35,809231230114112335,yes,12335,yes,2016-11-07,12335,no,,,CSS,8
5139,CSS080923:034000+222637,54.99795,22.443479999999997,20080923.36,17.0,809231210194242819,no,42819,no,2016-11-05,42819,no,,,CSS,8
5140,CSS080923:030532+200559,46.384209999999996,20.09979,20080923.31,18.86,809231210164105500,yes,5500,no,2016-11-09,5500,no,,,CSS,8
5141,CSS080923:011149+143826,17.95513,14.64064,20080923.25,16.8,809231150074107756,yes,7756,yes,2016-11-06,7756,no,,,CSS,8
5142,CSS080922:011307+215250,18.27812,21.880670000000002,20080922.46,15.13,809221210074124820,yes,24820,yes,2016-11-06,24820,no,,,CSS,8
5143,CSS080922:003900+191356,9.75122,19.23218,20080922.4,19.33,809221180044128009,yes,28009,yes,2016-11-05,28009,no,,,CSS,8
5144,CSS080922:231617+114248,349.06916,11.7132,20080922.34,16.97,809221121234105206,yes,5206,yes,2016-11-05,5206,no,,,CSS,8
5145,CSS080922:020008-112029,30.03375,-11.341460000000001,20080922.43,19.19,809220120114125641,no,25641,yes,2016-11-06,25641,no,,,CSS,8
5146,CSS080921:230620+094038,346.58346,9.67712,20080921.33,19.06,809211091234115311,yes,15311,yes,2016-11-05,15311,no,,,CSS,8
5147,CSS080921:010522+110253,16.342570000000002,11.04802,20080921.38,16.45,809211090064126748,yes,26748,yes,2016-11-06,26748,no,,,CSS,8
5148,CSS080921:012706+031306,21.77409,3.21826,20080921.38,17.63,809211040084103568,yes,3568,yes,2016-11-06,3568,no,,,CSS,8
5149,CSS080921:212819-042917,322.08046,-4.4881400000000005,20080921.22,18.74,809210041154120160,yes,20160,yes,2016-11-01,20160,no,,,CSS,8
5150,CSS080921:204110-043803,310.29216,-4.63406,20080921.2,17.25,809210041114126831,yes,26831,yes,2016-10-30,26831,no,,,CSS,8
5151,CSS080920:205149-111522,312.95591,-11.2562,20080920.13,19.73,809200091114101969,no,1969,yes,2016-10-20,1969,no,,,CSS,8
5152,CSS080920:005959-090032,14.995320000000001,-9.008939999999999,20080920.44,18.24,809200090064119159,no,19159,yes,2016-11-04,19159,no,,,CSS,8
5153,CSS080909:021927+355059,34.86228,35.849709999999995,20080909.36,13.77,809091350114140756,no,40756,no,2016-11-06,40756,no,,,CSS,8
5154,CSS080909:023504+324038,38.766690000000004,32.67715,20080909.36,17.71,809091320124130639,no,30639,no,2016-11-06,30639,no,,,CSS,8
5155,CSS080909:015502+280438,28.756629999999998,28.07728,20080909.33,19.71,809091260104139755,yes,39755,no,2016-11-06,39755,no,,,CSS,8
5156,CSS080909:005031+270600,12.62839,27.09995,20080909.33,18.69,809091260054126896,yes,26896,no,2016-10-28,26896,no,,,CSS,8
5157,CSS080907:033829+130216,54.622119999999995,13.03765,20080907.45,17.24,809071120204122681,no,22681,no,2016-11-09,22681,no,,,CSS,8
5158,CSS080907:030440+133141,46.16666,13.528139999999999,20080907.45,19.5,809071120174127658,no,27658,no,2016-11-09,27658,no,,,CSS,8
5159,CSS080907:230131+040417,345.37953999999996,4.07142,20080907.32,19.22,809071041234117626,yes,17626,no,2016-10-18,17626,no,,,CSS,8
5160,CSS080906:141952+255556,214.96502,25.9322,20080906.11,18.4,809061260704105213,yes,5213,no,2016-07-13,5213,no,,,CSS,8
5161,CSS080906:135210+251846,208.04208,25.312739999999998,20080906.11,18.16,809061230694126389,yes,26389,no,2016-07-15,26389,no,,,CSS,8
5162,CSS080906:030704+161952,46.76802,16.33124,20080906.47,18.9,809061150174130714,no,30714,no,2016-11-09,30714,no,,,CSS,8
5163,CSS080906:223634-143322,339.14212000000003,-14.55605,20080906.25,16.42,809060151174131891,no,31891,yes,2016-11-04,31891,no,,,CSS,8
5164,CSS080906:002155-085858,5.4789699999999995,-8.98287,20080906.31,17.88,809060090024127492,no,27492,no,2016-11-04,27492,no,,,CSS,8
5165,CSS080703:013244+302302,23.18354,30.38389,20080703.41,19.78,807031290084137489,yes,37489,yes,2016-10-27,37489,no,,,CSS,8
5166,CSS080702:131150+125023,197.95781000000002,12.839839999999999,20080702.2,20.08,807021120704121372,yes,21372,no,2016-07-13,21372,no,,,CSS,8
5167,CSS080702:130030+115101,195.12633,11.850389999999999,20080702.2,13.88,807021120694107355,yes,7355,yes,2016-07-13,7355,no,,,CSS,8
5168,CSS080702:210209+040744,315.53638,4.12894,20080702.33,19.2,807021041134141065,yes,41065,yes,2016-10-21,41065,no,,,CSS,8
5169,CSS080702:211052+025220,317.71693,2.8723,20080702.33,18.47,807021041134103662,yes,3662,yes,2016-10-21,3662,no,,,CSS,8
5170,CSS080701:234413+075224,356.05341,7.87322,20080701.41,20.11,807011071264127984,yes,27984,no,2016-11-08,27984,no,,,CSS,8
5171,CSS080701:215015+063741,327.56073,6.62816,20080701.35,17.96,807011071164121582,yes,21582,yes,2016-10-23,21582,no,,,CSS,8
5172,CSS080628:212616+120404,321.56847999999997,12.06781,20080628.28,18.82,806281121134118848,yes,18848,no,2016-11-06,18848,no,,,CSS,8
5173,CSS080625:105657+494119,164.23779,49.68854,20080625.14,12.63,806251490404114182,yes,14182,yes,2016-06-01,14182,no,,,CSS,8
5174,CSS080624:011532+373736,18.88405,37.62656,20080624.43,15.02,806241380064116866,no,16866,no,2016-10-27,16866,no,,,CSS,8
5175,CSS080624:143057+222154,217.73557000000002,22.36488,20080624.3,19.15,806241210744127594,yes,27594,yes,2016-07-13,27594,no,,,CSS,8
5176,CSS080623:142206+334546,215.52405,33.7628,20080623.26,18.33,806231320664126667,yes,26667,yes,2016-07-12,26667,no,,,CSS,8
5177,CSS080623:140454-102702,211.22492999999997,-10.450560000000001,20080623.23,16.51,806230090754110801,yes,10801,yes,2016-07-05,10801,no,,,CSS,8
5178,CSS080623:141505-063325,213.77146000000002,-6.55687,20080623.23,17.58,806230070764126556,no,26556,yes,2016-07-06,26556,no,,,CSS,8
5179,CSS080623:142319-050103,215.83033999999998,-5.0174,20080623.23,19.61,806230040774108246,no,8246,yes,2016-07-03,8246,no,,,CSS,8
5180,CSS080614:103742+101741,159.4237,10.294780000000001,20080614.16,18.42,806141090574116627,yes,16627,no,2016-05-27,16627,no,,,CSS,8
5181,CSS080611:125255+401238,193.22718999999998,40.21063,20080611.18,19.07,806111400544107515,yes,7515,yes,2016-05-26,7515,no,,,CSS,8
5182,CSS080611:121642+410211,184.17305,41.03644,20080611.18,17.74,806111400514116392,yes,16392,yes,2016-06-13,16392,no,,,CSS,8
5183,CSS080611:223606+050517,339.02617000000004,5.087940000000001,20080611.4,17.64,806111041214137212,yes,37212,yes,2016-11-01,37212,no,,,CSS,8
5184,CSS080611:230352+010651,345.96517,1.11426,20080611.4,14.53,806111011244115704,yes,15704,yes,2016-10-18,15704,no,,,CSS,8
5185,CSS080610:221901-100237,334.75487999999996,-10.04358,20080610.4,18.78,806100091194116339,no,16339,yes,2016-11-01,16339,no,,,CSS,8
5186,CSS080608:093516+342242,143.81655,34.37845,20080608.15,19.68,806081350434104973,yes,4973,no,2016-11-07,4973,no,,,CSS,8
5187,CSS080608:125851+242257,194.71062,24.382620000000003,20080608.25,18.47,806081230644120410,yes,20410,yes,2016-07-11,20410,no,,,CSS,8
5188,CSS080608:003511+231515,8.79715,23.254189999999998,20080608.43,16.77,806081230034109966,yes,9966,yes,2016-11-05,9966,no,,,CSS,8
5189,CSS080608:223031+181922,337.63051,18.32289,20080608.4,19.67,806081181164128860,yes,28860,yes,2016-11-05,28860,no,,,CSS,8
5190,CSS080607:205738-142807,314.40653,-14.46849,20080607.4,16.59,806070151094160131,yes,60131,no,2016-10-18,60131,no,,,CSS,8
5191,CSS080607:214621-134605,326.58707999999996,-13.76805,20080607.41,19.31,806070121154106381,no,6381,no,2016-11-01,6381,no,,,CSS,8
5192,CSS080607:135018-043439,207.57673,-4.57751,20080607.19,19.74,806070040744116355,yes,16355,no,2016-07-06,16355,no,,,CSS,8
5193,CSS080607:131137-032140,197.90243,-3.3611800000000005,20080607.19,18.47,806070040714131878,yes,31878,no,2016-06-05,31878,no,,,CSS,8
5194,CSS080606:164147+121026,250.44487999999998,12.17383,20080606.28,16.91,806061120884123727,yes,23727,yes,2016-08-30,23727,no,,,CSS,8
5195,CSS080606:162322+121334,245.84262999999999,12.22613,20080606.28,17.12,806061120874122350,yes,22350,yes,2016-08-30,22350,no,,,CSS,8
5196,CSS080606:215442+000950,328.67371,0.16402,20080606.36,20.32,806061011174104707,yes,4707,yes,2016-10-23,4707,no,,,CSS,8
5197,CSS080515:161146+171401,242.94279,17.23368,20080515.32,17.8,805151180844106413,yes,6413,yes,2016-09-05,6413,no,,,CSS,8
5198,CSS080514:162606+225044,246.52379,22.845660000000002,20080514.36,18.25,805141230814106789,yes,6789,yes,2016-09-25,6789,no,,,CSS,8
5199,CSS080514:151021+182303,227.58642000000003,18.38403,20080514.22,17.98,805141180784119642,yes,19642,yes,2016-09-05,19642,no,,,CSS,8
5200,CSS080514:145613+185115,224.05531000000002,18.85427,20080514.18,18.41,805141180774123041,yes,23041,yes,2016-07-10,23041,no,,,CSS,8
5201,CSS080514:165338+004912,253.40787999999998,0.8199799999999999,20080514.33,18.54,805141010914129612,yes,29612,yes,2016-07-09,29612,no,,,CSS,8
5202,CSS080512:064608+403305,101.5343,40.55142,20080512.14,16.16,805121400284123122,no,23122,yes,2016-11-09,23122,no,,,CSS,8
5203,CSS080512:173900+344023,264.74922999999995,34.67309,20080512.35,18.73,805121350784123411,no,23411,no,2016-11-08,23411,no,,,CSS,8
5204,CSS080511:221339+064654,333.41045,6.781680000000001,20080511.43,19.51,805111071184118032,yes,18032,no,2016-10-23,18032,no,,,CSS,8
5205,CSS080511:144419-201942,221.07737999999998,-20.32837,20080511.31,16.41,805110210754143931,no,43931,no,2016-06-05,43931,no,,,CSS,8
5206,CSS080511:212555-032406,321.47946,-3.40165,20080511.43,17.78,805110041154140462,yes,40462,no,2016-11-01,40462,no,,,CSS,8
5207,CSS080511:213725-001416,324.35393,-0.23788,20080511.42,19.73,805110011164152569,yes,52569,no,2016-11-01,52569,no,,,CSS,8
5208,CSS080510:165615+262704,254.06378999999998,26.451179999999997,20080510.31,19.64,805101260824121558,yes,21558,no,2016-10-11,21558,no,,,CSS,8
5209,CSS080508:114458+355947,176.23997,35.99638,20080508.25,19.98,805081350524125977,yes,25977,no,2016-05-31,25977,no,,,CSS,8
5210,CSS080508:112311+341251,170.79541,34.21416,20080508.27,18.36,805081350514104248,yes,4248,no,2016-05-31,4248,no,,,CSS,8
5211,CSS080508:111804+051731,169.51791,5.29194,20080508.5,18.29,805081040614128914,yes,28914,no,2016-06-15,28914,no,,,CSS,8
5212,CSS080508:105459+044857,163.74552,4.81581,20080508.21,17.65,805081040594121276,yes,21276,no,2016-11-05,21276,no,,,CSS,8
5213,CSS080507:135406+254224,208.52565,25.70663,20080507.27,18.3,805071260684103913,yes,3913,no,2016-07-14,3913,no,,,CSS,8
5214,CSS080507:154041+192909,235.16978999999998,19.48573,20080507.35,19.46,805071180814139403,yes,39403,no,2016-09-05,39403,no,,,CSS,8
